danmaku,zone,time,total_time
同喜欢,digital,889.62800,942
寒流限定手机,digital,766.54300,942
《   负   反   馈   调   节   》,digital,592.59500,942
bi'libilibili,digital,65.04000,942
"好家伙，你竟然超GPU,真是个小机灵鬼。",digital,527.06500,942
华为机子真的质量一般,digital,847.77100,942
连A13都打不过？,digital,463.70800,942
三丧:这锅我不背,digital,455.18700,942
hhhhhhhhhhhhhhhhhhhh,digital,532.84900,942
bilbil,digital,37.99100,942
好了，不用退货了,digital,848.88300,942
哈哈哈哈哈哈,digital,645.33900,942
大核不错，小核垃圾,digital,408.98700,942
bi'lbil,digital,30.95900,942
制程增加,digital,544.64500,942
爱酷7 GG,digital,810.55000,942
干得漂亮,digital,527.23900,942
本期节目：【 科技黑历史 】,digital,624.40100,942
iqoo7危！,digital,813.75300,942
整这些花里胡哨的  还是iPhone12pm的吊,digital,119.66400,942
懂了等7系,digital,904.89300,942
说超A12说的是单核啊，你们……,digital,335.42400,942
芯片还是得看苹果呀,digital,811.16900,942
前面那个，华为被制裁了，骁龙他就狠狠挤牙膏。不对吗？,digital,168.37900,942
联发哥直呼内行,digital,571.62500,942
iqoo、红米：危,digital,878.68100,942
看了这个测评，看着手里的手机，我感觉可以等mi12,digital,911.53700,942
小米成了冤大頭,digital,921.72200,942
火龙888,digital,406.73200,942
麒麟牛逼！,digital,469.00600,942
这还行，只玩王者荣耀,digital,839.65000,942
快关浴霸,digital,756.20600,942
烧龙888,digital,408.68700,942
核弹,digital,400.97700,942
膏通削龙,digital,141.37800,942
三星工艺感觉得乘个2，三星5nm等于台积电10nm,digital,802.87100,942
麒麟,digital,805.32300,942
daisukue,digital,753.96600,942
3090跑英雄联盟,digital,716.31400,942
骁龙888让你这个冬天不再冻手,digital,758.01400,942
诶嘿~,digital,38.03200,942
冬天玩好爽,digital,750.06200,942
看小米能不能搞自己的核吧,digital,938.09100,942
哈哈哈,digital,863.95600,942
A14：？,digital,480.81900,942
我雀,digital,652.69000,942
过分,digital,939.83700,942
唉……麒麟9000还是a77架构,digital,802.97800,942
FA♂FA♂FA♂处理器,digital,7.08100,942
EA888直呼内行,digital,913.74500,942
技术指导：黄教授,digital,118.11900,942
梦回2015,digital,24.83900,942
骁龙888冬季版,digital,744.10000,942
草,digital,531.83500,942
感觉砍摄像头更有效,digital,237.86100,942
不忘初心，方得始终,digital,766.85300,942
《恶 心》,digital,627.32800,942
高了,digital,903.05000,942
高,digital,892.89100,942
小米活该,digital,926.92900,942
贵在外观了,digital,305.86300,942
47.6摄氏度，不行啊，水烧不开的,digital,745.78100,942
高情商,digital,915.29300,942
AA,digital,323.11300,942
高情商,digital,906.56200,942
麒麟 YYDS,digital,798.84600,942
科技升级比龟慢  不如换回小灵通,digital,525.20100,942
9000用的还是A77堆核呢，这领先两代的架构也不行啊,digital,720.85500,942
很适合这个季节,digital,759.72700,942
懂了，这就去换865 k30s,digital,769.75000,942
810：向来非常稳定的旗舰GPU,digital,545.66200,942
功耗：我也加倍,digital,89.65900,942
这就是棒子的三星工艺吗，爱了爱了,digital,812.28300,942
865永远的神,digital,642.86300,942
懂了，这就买小米10,digital,641.06300,942
专业哦,digital,680.95400,942
高通就仗着这点所以疯狂挤牙膏赚黑钱，等哪天别的处理器上来了他就是下一个牙膏厂的下场,digital,922.29600,942
rnm退钱！,digital,461.45900,942
差点就买了,digital,642.35500,942
LOL呢,digital,847.13400,942
Mbps？？确定不是MHz？,digital,361.78500,942
牛,digital,162.97500,942
高达0.8G的主频，不错，结合功耗干脆改名骁龙910吧，骁龙810后继有人了,digital,717.11300,942
捅了花果山,digital,905.96900,942
手持小米11观看……,digital,5.09900,942
小米4表示还能再战三年,digital,30.47900,942
高通每次加宽度都翻车,digital,67.13000,942
xhgg,digital,372.36500,942
密码正确,digital,24.29900,942
买了的要退吗,digital,881.09900,942
刀法精准,digital,124.28600,942
求生欲,digital,885.16900,942
其实可以了,digital,570.91800,942
730用户路过,digital,861.40300,942
小米10永远滴神,digital,905.86500,942
855：你们在说啥？,digital,438.77900,942
rnm，退钱,digital,653.76700,942
去买10pro了,digital,930.20000,942
暖手宝,digital,436.03100,942
英特尔直呼内行,digital,529.74400,942
麒麟：不是说我功耗翻车吗,digital,799.87700,942
骁龙翻翻翻,digital,17.00000,942
a14呢,digital,724.21800,942
还有基带的功耗,digital,672.37900,942
可以后续优化吧,digital,932.81400,942
我觉得我的rog3,digital,915.01600,942
然而80%的销量都是看代言看广告 不管你这个测评,digital,883.63900,942
果然小米数字旗舰买双不买单,digital,881.27000,942
高通背刺,digital,893.43700,942
不至于,digital,921.24600,942
前面说小米干嘛，又不是小米研发的，再说之后的安卓旗舰都是用这个soc,digital,335.72100,942
小米6表示现在还很强 哈哈哈,digital,907.60000,942
问题是苹果降频完还有865+水平啊，就酸,digital,357.60800,942
《首当其冲》,digital,793.30500,942
小丑竟是我自己,digital,677.25200,942
？？？,digital,679.58100,942
麒麟稳个屁,digital,577.99500,942
嗯？,digital,318.90900,942
秀,digital,645.73900,942
算了算了，还是继续用我的米10吧,digital,812.79700,942
雷军：全球首发骁龙888,digital,658.57200,942
啊这,digital,705.55700,942
X1顶多NS配置,digital,46.73700,942
专业,digital,73.39900,942
麒麟9000：在坟里打你,digital,462.77500,942
云 贵 高 原,digital,560.99200,942
雷军：高通你演我？,digital,752.50500,942
当年苹果用三星14纳米的故事我还记得,digital,458.30100,942
就是7nmEUV的765G我感觉就是个垃圾，三星工艺不行，早些年A9上三星的14nm就不行,digital,645.00800,942
麒麟牛逼,digital,475.14000,942
想起个笑话：一核有难，八核围观。,digital,735.31400,942
哈哈哈哈哈哈,digital,650.05400,942
骁龙810再世，猜到了,digital,759.71400,942
为发热而生,digital,609.18800,942
过了冬天，这个小米11还能用吗？,digital,907.95200,942
《室颤》,digital,713.46500,942
XSP DSP LSP,digital,275.61900,942
用米11看骂骁龙888,digital,39.42500,942
麒麟功耗真的厉害,digital,796.73300,942
升级,digital,223.28600,942
。,digital,162.73900,942
三星可是连自家cpu都坑的,digital,626.97500,942
联发科直呼内行,digital,724.29900,942
舒服了,digital,9.33900,942
48？？,digital,750.74300,942
寒潮特供版 有心了,digital,751.19400,942
小米工程师：真的救不动了,digital,771.71200,942
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,digital,691.54900,942
哈哈哈,digital,726.46600,942
小米好垃圾啊,digital,624.31800,942
888这个功耗是加上5基带的整体功耗，而865是没加的吧，这个对比就不严谨了吧,digital,426.93700,942
正在用米11看。。。,digital,21.66800,942
5nm的几颗不都有拉垮的现象,digital,56.19800,942
膏通,digital,122.57900,942
哦嚯,digital,29.24100,942
懂了 这就买小米10,digital,729.95900,942
我就很想知道多少人买到手，天天多核全开跑分，您做特务呢,digital,444.99800,942
法务正在撰文中,digital,24.14600,942
888，红红火火，一点毛病也没有,digital,134.63300,942
不该,digital,22.95700,942
M1系列某种程度 也可以一起对比 让弟弟们感觉一下,digital,493.97200,942
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,digital,0.00000,942
《骁龙865Plus》,digital,575.14500,942
三星不行,digital,640.95000,942
《骁龙8657》,digital,573.90500,942
苹果还是牛逼啊,digital,492.06500,942
哈哈哈哈哈哈,digital,643.78200,942
三星：看看猎户座,digital,459.58700,942
《接近A13》,digital,559.90500,942
M1和晓龙888评测，极客湾降维打击其他评测UP主。,digital,900.51500,942
离谱……,digital,514.57100,942
只有4M缓存为什么不叫884,digital,120.92900,942
来看笑话,digital,7.27000,942
芜湖,digital,588.41300,942
怎么和小米没关系，小米参与研发了,digital,303.03900,942
可怜的小米好不容易抢个首发结果踩坑,digital,818.01600,942
华为牛批,digital,598.39800,942
倒吸牙膏~inter直呼内行 哈哈哈哈哈哈,digital,641.93000,942
888热热的，我的心冰冰的,digital,71.57200,942
小米还是要支持一下的，良心,digital,899.50200,942
好家伙好家伙,digital,525.88400,942
绿,digital,820.48900,942
暖手宝,digital,773.91000,942
华为比骁龙强,digital,591.45100,942
安卓厂商真的太无力，话语权都在两个大头手中。,digital,917.33200,942
新一代火龙预定,digital,47.16700,942
888：原神太小我不跑,digital,723.40800,942
还是华为强,digital,568.66200,942
哪里好了,digital,18.84300,942
老婆当地人5,digital,370.30600,942
求生欲望,digital,887.59300,942
感受到了888这个冬天给我的温暖,digital,752.15000,942
好家伙,digital,463.33700,942
我等MIX4,digital,660.49400,942
小米深度合作，共同开发的888，有意思吗？,digital,912.41800,942
原来是只残龙,digital,122.25900,942
为 发 热 而 生,digital,753.36400,942
超10g,digital,534.69600,942
感谢你让我省钱了，三连三连。,digital,417.77900,942
真过分,digital,934.71600,942
855永远滴神（破音）,digital,404.42500,942
感觉安卓各厂都已经没啥差异性了,digital,884.05200,942
麒麟没了，开始挤牙膏,digital,82.94200,942
明白，这就去买小米10,digital,728.93300,942
下一款888pro,digital,126.88200,942
855 永远滴神,digital,400.02500,942
等王者荣耀更新之后能耗比又有很大差距了,digital,836.70800,942
超10G（doge）,digital,206.31200,942
小米最大的问题，摘掉性价比再也没有特色了，没有目标人群，除了丑,digital,881.57800,942
来了来了,digital,14.99600,942
没优化？？？,digital,730.20400,942
买双不买单，小米一贯的规则,digital,913.74000,942
888不是拍照CPU吗？,digital,882.44400,942
640p电脑核显都能最高画质60帧运行了,digital,693.75900,942
好家伙,digital,531.55200,942
唉嘿,digital,251.61100,942
天矶1000+再战3年,digital,20.41300,942
你就是个三星黑，我是看出来了,digital,866.81400,942
好家伙,digital,711.74600,942
云飞说小米了？2k看不见？,digital,877.71200,942
发布会都说了，游戏优化，不需要高频的自动低频,digital,686.93100,942
腾讯你不给钱优化个锤子,digital,847.51800,942
A14降到865不是才3点几瓦吗？这差距也太大了,digital,615.21300,942
gkw翻车现场,digital,9.27800,942
梦回米5,digital,753.22000,942
为发烧而生,digital,751.48600,942
难怪苹果电池容量最低，但耗电剩余最高。a14yyds,digital,793.17200,942
发发发,digital,10.59000,942
老色批,digital,257.86600,942
我的A13,digital,501.48100,942
弹幕有些人别洗了，数据都甩你脸上了,digital,7.18000,942
我的小米10冬天都能50度。。。,digital,749.16600,942
联发科直呼内行,digital,719.20200,942
行业冥灯,digital,666.21900,942
为发烧而生,digital,766.12300,942
哈哈哈哈哈哈哈哈,digital,637.96600,942
幽鬼 tb 美杜莎,digital,61.65600,942
全体起立！！！,digital,514.72100,942
老黄家的方案 怎么被高通偷来了,digital,433.73700,942
又到了我最喜欢的翻车环节,digital,17.64800,942
麒麟系列都凉了。。。还放上面比较吗。。。,digital,390.32300,942
难怪冬天出888，合适啊,digital,23.63600,942
为888plus让路,digital,128.86500,942
发哥直呼内行,digital,728.80300,942
我算是看出来了，三星黑,digital,673.75300,942
好家伙,digital,645.53900,942
别说小米遇上什么队友，这是小米背书这么多年的亲爹好吧，怨不得别人 挤牙膏的时候没有一个人是无辜的,digital,755.09800,942
LSP,digital,269.55700,942
三星的5nm真的比台积电7nm好吗？,digital,218.78200,942
扯淡。2nm不是多余的,digital,536.82200,942
离屏也翻车了，不是这个2k的问题,digital,874.25900,942
火龙888,digital,29.28900,942
卧槽,digital,752.24100,942
来888Ti,digital,118.84600,942
也许。。,digital,275.15300,942
骁龙888 成功载入火龙史册，和老前辈骁龙810平分秋色,digital,412.09700,942
9000降频王吗,digital,600.29600,942
发光发热,digital,444.17900,942
好家伙，老子要这新旗舰有何用！,digital,854.60100,942
这，是一台小米10e,digital,3.73900,942
\,digital,2.62000,942
保护,digital,677.36000,942
削龙888,digital,138.22300,942
？？？,digital,11.08400,942
这求生欲满满啊,digital,33.60300,942
台积电更翻,digital,469.63300,942
高通震怒,digital,918.40000,942
iqoo 888小电池,digital,32.27700,942
扬声器退不了,digital,928.22100,942
哈哈哈哈哈哈哈865最大赢家,digital,707.31300,942
刚发布时很多大up主吹捧小米11，可恶,digital,800.27800,942
晓龙三个爹,digital,11.21900,942
麒麟9000真的好么好吗,digital,536.48300,942
看来iqoo7要凉啊！,digital,815.45100,942
考虑周到啊，这个冬天是冷冬，你们懂不懂啊,digital,752.70300,942
哪来的野芯片,digital,9.42100,942
必须支持敢于说话的人,digital,763.78800,942
不玩高质量游戏要什么顶级配置,digital,788.08100,942
A14还是吊,digital,588.19200,942
三星在芯片方面一直很垃圾,digital,665.03400,942
我855是高通第一代7nm 也没你这么个翻车法的,digital,37.57700,942
薛定谔的手机,digital,30.86300,942
卧槽,digital,757.90600,942
村,digital,752.65200,942
你是想把手机当游戏机玩！？,digital,378.22600,942
完蛋,digital,13.27100,942
看别人眼色，还行,digital,920.50100,942
iqoo7快跑,digital,814.33100,942
麒麟加油0,digital,484.33300,942
火 龙  8 8 8,digital,420.06400,942
大意了，我没有闪,digital,863.28800,942
华为早就已经不降了,digital,702.93100,942
欠优化（物理）,digital,734.31300,942
小米11 865限定版,digital,891.04300,942
为什么不和麒麟9000对比一下,digital,295.43600,942
@索半斤,digital,892.82900,942
X1++++++++++++++++,digital,118.74700,942
